,transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,time_of_day,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime
5730,TX105730,user_4681,Buy Airtime,5137.88,Garissa,iOS,Telkom Kenya,individual,afternoon,0,0,0,2024-06-10 19:57:54
5731,TX105731,user_5196,Lipa na M-Pesa,21525.83,Nairobi,Android,Airtel,individual,night,0,0,0,2024-06-02 11:08:46
5732,TX105732,user_1572,Deposit Cash,259.46,Kisumu,Feature Phone,Safaricom,individual,afternoon,0,0,0,2024-06-16 01:04:31
5733,TX105733,user_5753,Send Money,14110.44,Nairobi,iOS,Airtel,individual,morning,0,0,0,2024-06-29 06:13:28
5734,TX105734,user_8082,Withdraw Cash,10498.36,Kisumu,Android,Airtel,individual,evening,0,0,0,2024-06-09 06:30:54
5735,TX105735,user_5002,Withdraw Cash,6690.19,Mombasa,Android,Safaricom,individual,morning,0,0,0,2024-06-04 05:29:47
5736,TX105736,user_6629,Buy Airtime,2118.78,Nakuru,iOS,Telkom Kenya,individual,afternoon,0,0,0,2024-06-23 04:10:46
5737,TX105737,user_9417,Lipa na M-Pesa,7165.15,Meru,iOS,Telkom Kenya,individual,evening,0,0,0,2024-06-12 09:56:57
5738,TX105738,user_5200,Deposit Cash,873.35,Nakuru,Feature Phone,Safaricom,individual,evening,0,1,1,2024-06-15 05:02:17
5739,TX105739,user_2997,Buy Airtime,5489.97,Meru,Android,Telkom Kenya,individual,afternoon,0,0,0,2024-06-23 15:39:42
5740,TX105740,user_9963,Deposit Cash,717.01,Nyeri,Android,Safaricom,individual,evening,0,0,0,2024-06-06 20:59:14
5741,TX105741,user_8422,Pay Bill,5912.75,Machakos,iOS,Safaricom,individual,afternoon,0,0,0,2024-06-09 00:04:51
5742,TX105742,user_5524,Deposit Cash,3336.51,Kisumu,Android,Airtel,individual,evening,0,0,0,2024-06-02 08:12:02
5743,TX105743,user_9625,Withdraw Cash,361.11,Nairobi,iOS,Telkom Kenya,individual,afternoon,0,0,0,2024-06-02 15:07:42
5744,TX105744,user_4407,Send Money,7898.95,Nakuru,Feature Phone,Telkom Kenya,individual,morning,0,1,0,2024-06-04 03:54:24
5745,TX105745,user_7731,Send Money,3019.27,Kisumu,iOS,Safaricom,individual,evening,0,0,0,2024-06-21 09:43:55
5746,TX105746,user_8795,Send Money,3737.42,Nakuru,Feature Phone,Airtel,individual,night,0,0,0,2024-06-16 07:55:09
5747,TX105747,user_3793,Deposit Cash,1166.87,Nyeri,iOS,Airtel,individual,morning,0,0,0,2024-06-19 06:46:12
5748,TX105748,user_8334,Withdraw Cash,7185.09,Nairobi,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-13 03:26:42
5749,TX105749,user_3911,Deposit Cash,2757.65,Nairobi,Android,Safaricom,individual,morning,0,0,0,2024-06-23 20:19:54
5750,TX105750,user_8952,Lipa na M-Pesa,1913.31,Nyeri,iOS,Telkom Kenya,individual,morning,0,0,0,2024-06-10 19:49:43
5751,TX105751,user_3415,Withdraw Cash,2674.61,Kisumu,iOS,Telkom Kenya,individual,morning,0,0,0,2024-06-05 13:01:07
5752,TX105752,user_1250,Withdraw Cash,4252.77,Meru,iOS,Airtel,agent,night,0,0,0,2024-06-11 01:55:06
5753,TX105753,user_5951,Deposit Cash,4156.6,Nakuru,Feature Phone,Airtel,individual,morning,0,0,0,2024-06-02 09:02:57
5754,TX105754,user_9098,Deposit Cash,1548.78,Nyeri,iOS,Airtel,agent,evening,0,0,0,2024-06-14 00:16:28
5755,TX105755,user_6289,Send Money,1702.94,Nakuru,iOS,Airtel,individual,evening,0,0,0,2024-06-26 15:53:01
5756,TX105756,user_9102,Withdraw Cash,2891.28,Kisumu,Android,Safaricom,individual,evening,0,0,0,2024-06-07 07:35:38
5757,TX105757,user_8257,Send Money,9038.38,Nyeri,iOS,Telkom Kenya,individual,morning,0,0,0,2024-06-21 07:10:58
5758,TX105758,user_6565,Lipa na M-Pesa,4788.63,Garissa,iOS,Airtel,individual,afternoon,0,0,1,2024-06-18 17:01:04
5759,TX105759,user_7437,Pay Bill,1732.42,Garissa,iOS,Telkom Kenya,individual,afternoon,0,0,0,2024-06-18 19:03:34
5760,TX105760,user_2173,Send Money,1438.6,Machakos,iOS,Safaricom,individual,evening,0,0,0,2024-06-13 13:18:36
5761,TX105761,user_9624,Deposit Cash,2595.51,Nakuru,Android,Airtel,individual,morning,0,0,0,2024-06-06 11:18:44
5762,TX105762,user_1835,Buy Airtime,7140.54,Mombasa,iOS,Safaricom,individual,night,0,0,0,2024-06-12 08:59:42
5763,TX105763,user_3262,Pay Bill,30.51,Nyeri,iOS,Airtel,individual,night,0,0,0,2024-06-08 17:29:00
5764,TX105764,user_5567,Lipa na M-Pesa,4338.43,Kisumu,Android,Telkom Kenya,individual,evening,0,0,0,2024-06-07 12:12:30
5765,TX105765,user_4815,Deposit Cash,1221.03,Mombasa,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-18 19:04:34
5766,TX105766,user_1246,Pay Bill,817.94,Meru,Feature Phone,Airtel,individual,night,0,0,0,2024-06-12 11:22:36
5767,TX105767,user_3429,Deposit Cash,42.74,Meru,Android,Telkom Kenya,individual,night,0,0,0,2024-06-25 00:26:12
5768,TX105768,user_6287,Send Money,7941.71,Nakuru,Android,Telkom Kenya,agent,night,0,0,0,2024-06-05 07:14:16
5769,TX105769,user_3607,Deposit Cash,8516.36,Machakos,Feature Phone,Telkom Kenya,individual,afternoon,0,0,1,2024-06-24 12:32:10
5770,TX105770,user_6930,Lipa na M-Pesa,221.85,Kisumu,iOS,Airtel,individual,afternoon,0,0,0,2024-06-11 11:14:26
5771,TX105771,user_5022,Buy Airtime,2582.15,Thika,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-29 05:00:22
5772,TX105772,user_5784,Send Money,579.43,Nyeri,iOS,Telkom Kenya,individual,morning,1,0,0,2024-06-19 21:11:12
5773,TX105773,user_7617,Send Money,4975.82,Mombasa,Android,Airtel,agent,night,0,0,0,2024-06-19 20:25:12
5774,TX105774,user_4151,Lipa na M-Pesa,3831.78,Machakos,Android,Safaricom,individual,night,0,0,0,2024-06-01 14:59:51
5775,TX105775,user_6580,Lipa na M-Pesa,1234.05,Meru,Android,Telkom Kenya,individual,afternoon,0,0,0,2024-06-22 16:04:57
5776,TX105776,user_8054,Pay Bill,435.35,Garissa,Feature Phone,Airtel,individual,morning,0,0,0,2024-06-17 17:41:34
5777,TX105777,user_8706,Buy Airtime,6227.07,Kisumu,Android,Safaricom,individual,evening,0,0,0,2024-06-18 16:16:04
5778,TX105778,user_8619,Deposit Cash,3925.71,Nairobi,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-03 02:26:47
5779,TX105779,user_5573,Pay Bill,23.95,Thika,iOS,Airtel,individual,morning,0,0,0,2024-06-07 15:23:34
5780,TX105780,user_4491,Deposit Cash,3459.81,Mombasa,iOS,Airtel,agent,afternoon,0,0,0,2024-06-18 17:25:11
5781,TX105781,user_1706,Deposit Cash,5818.02,Kisumu,iOS,Telkom Kenya,agent,morning,0,1,0,2024-06-16 06:24:08
5782,TX105782,user_7997,Deposit Cash,3127.16,Nakuru,Android,Safaricom,individual,afternoon,0,1,0,2024-06-01 04:42:48
5783,TX105783,user_6233,Pay Bill,1935.11,Machakos,iOS,Safaricom,individual,morning,0,0,0,2024-06-23 04:02:48
5784,TX105784,user_9945,Send Money,3069.06,Mombasa,Android,Safaricom,individual,afternoon,0,0,0,2024-06-06 16:23:35
5785,TX105785,user_6755,Lipa na M-Pesa,3383.89,Thika,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-21 15:39:25
5786,TX105786,user_7960,Send Money,3576.12,Nairobi,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-28 03:25:22
5787,TX105787,user_9779,Buy Airtime,11944.15,Garissa,iOS,Safaricom,individual,morning,0,0,0,2024-06-10 03:05:10
5788,TX105788,user_2334,Pay Bill,688.81,Eldoret,Android,Safaricom,individual,morning,0,0,0,2024-06-21 12:48:46
5789,TX105789,user_6588,Buy Airtime,3415.15,Nairobi,Android,Safaricom,individual,evening,0,0,0,2024-06-05 01:30:12
5790,TX105790,user_2847,Lipa na M-Pesa,728.86,Nyeri,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-11 05:14:49
5791,TX105791,user_7851,Lipa na M-Pesa,824.84,Nyeri,Android,Airtel,individual,afternoon,0,0,0,2024-06-06 05:01:04
5792,TX105792,user_8211,Withdraw Cash,3872.46,Kisumu,iOS,Telkom Kenya,individual,evening,0,0,1,2024-06-07 11:55:18
5793,TX105793,user_8865,Buy Airtime,8667.37,Thika,Android,Safaricom,agent,night,0,0,0,2024-06-24 13:57:48
5794,TX105794,user_4317,Send Money,606.26,Garissa,Android,Airtel,individual,evening,0,0,0,2024-06-12 15:44:05
5795,TX105795,user_7811,Buy Airtime,11488.73,Eldoret,iOS,Safaricom,individual,afternoon,0,0,0,2024-06-29 17:43:25
5796,TX105796,user_1164,Pay Bill,1346.59,Thika,Android,Safaricom,individual,night,0,0,0,2024-06-25 14:27:40
5797,TX105797,user_8060,Lipa na M-Pesa,1737.58,Nyeri,Feature Phone,Airtel,individual,evening,1,1,0,2024-06-10 20:12:58
5798,TX105798,user_4057,Lipa na M-Pesa,584.01,Meru,iOS,Safaricom,individual,night,0,0,0,2024-06-14 07:55:22
5799,TX105799,user_5428,Buy Airtime,3348.4,Thika,iOS,Safaricom,agent,night,1,0,0,2024-06-08 19:52:46
5800,TX105800,user_1402,Buy Airtime,3175.84,Garissa,Android,Airtel,individual,night,0,0,1,2024-06-23 19:40:22
5801,TX105801,user_9605,Deposit Cash,2043.58,Thika,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-17 17:40:35
5802,TX105802,user_9236,Buy Airtime,2262.53,Garissa,Feature Phone,Airtel,individual,evening,0,0,1,2024-06-12 18:38:24
5803,TX105803,user_7349,Deposit Cash,3414.06,Nairobi,iOS,Airtel,individual,afternoon,0,0,0,2024-06-08 20:14:50
5804,TX105804,user_5157,Pay Bill,3065.51,Thika,iOS,Airtel,individual,afternoon,1,0,1,2024-06-23 03:00:20
5805,TX105805,user_1867,Pay Bill,1640.89,Nyeri,Android,Safaricom,agent,evening,0,0,0,2024-06-21 23:48:27
5806,TX105806,user_9210,Send Money,7543.03,Kisumu,iOS,Telkom Kenya,individual,afternoon,0,0,1,2024-06-09 15:17:21
5807,TX105807,user_1364,Buy Airtime,3855.59,Thika,Feature Phone,Airtel,individual,morning,1,0,0,2024-06-25 12:43:37
5808,TX105808,user_8467,Send Money,804.74,Eldoret,Android,Telkom Kenya,individual,evening,1,0,0,2024-06-27 03:06:59
5809,TX105809,user_7571,Withdraw Cash,1349.32,Garissa,Android,Safaricom,individual,morning,0,0,0,2024-06-02 13:39:14
5810,TX105810,user_1579,Pay Bill,5427.08,Garissa,Feature Phone,Airtel,individual,evening,0,0,0,2024-06-01 08:38:42
5811,TX105811,user_8674,Lipa na M-Pesa,386.4,Nyeri,Feature Phone,Telkom Kenya,individual,evening,0,0,0,2024-06-22 22:39:41
5812,TX105812,user_9737,Deposit Cash,4855.28,Eldoret,iOS,Telkom Kenya,individual,afternoon,0,0,0,2024-06-18 03:19:41
5813,TX105813,user_7468,Withdraw Cash,1555.68,Machakos,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-08 13:35:37
5814,TX105814,user_5150,Lipa na M-Pesa,2807.95,Machakos,Android,Telkom Kenya,individual,afternoon,0,0,0,2024-06-15 06:07:43
5815,TX105815,user_4039,Withdraw Cash,1152.48,Machakos,Android,Telkom Kenya,individual,night,0,0,0,2024-06-19 14:57:34
5816,TX105816,user_5137,Send Money,15056.49,Machakos,Feature Phone,Airtel,individual,evening,0,0,0,2024-06-29 01:02:08
5817,TX105817,user_1452,Send Money,8269.67,Thika,iOS,Airtel,individual,night,0,0,0,2024-06-15 16:29:24
5818,TX105818,user_7537,Deposit Cash,9230.75,Machakos,Android,Airtel,individual,afternoon,0,0,0,2024-06-03 02:14:04
5819,TX105819,user_2381,Pay Bill,715.02,Thika,iOS,Telkom Kenya,agent,morning,0,0,0,2024-06-17 16:52:39
5820,TX105820,user_9154,Deposit Cash,6451.2,Meru,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-03 02:07:26
5821,TX105821,user_2467,Lipa na M-Pesa,2683.0,Mombasa,iOS,Safaricom,agent,evening,0,0,0,2024-06-15 07:53:55
5822,TX105822,user_3738,Withdraw Cash,4306.82,Kisumu,Android,Telkom Kenya,individual,night,0,0,0,2024-06-13 19:55:04
5823,TX105823,user_8572,Deposit Cash,858.43,Thika,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-29 02:19:30
5824,TX105824,user_7747,Buy Airtime,4356.6,Garissa,Android,Safaricom,individual,afternoon,0,1,0,2024-06-04 20:58:32
5825,TX105825,user_1880,Buy Airtime,8597.82,Eldoret,Android,Airtel,individual,night,0,0,0,2024-06-25 11:15:16
5826,TX105826,user_4149,Pay Bill,1089.43,Nairobi,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-12 20:18:08
5827,TX105827,user_9276,Deposit Cash,930.08,Eldoret,iOS,Telkom Kenya,individual,afternoon,0,0,0,2024-06-25 03:35:07
5828,TX105828,user_8892,Lipa na M-Pesa,385.97,Thika,Feature Phone,Safaricom,individual,afternoon,0,0,0,2024-06-03 17:21:17
5829,TX105829,user_5144,Buy Airtime,1086.21,Machakos,Android,Safaricom,individual,afternoon,0,0,0,2024-06-15 05:38:34
5830,TX105830,user_2168,Pay Bill,2685.98,Eldoret,Android,Telkom Kenya,individual,night,0,0,0,2024-06-05 12:18:52
5831,TX105831,user_4129,Deposit Cash,6258.22,Meru,Android,Safaricom,individual,afternoon,0,0,0,2024-06-25 16:53:42
5832,TX105832,user_4645,Pay Bill,1143.94,Nairobi,Feature Phone,Telkom Kenya,individual,morning,0,1,0,2024-06-26 22:49:10
5833,TX105833,user_3526,Lipa na M-Pesa,3397.1,Nakuru,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-17 16:32:22
5834,TX105834,user_4516,Buy Airtime,2285.99,Garissa,Feature Phone,Safaricom,individual,night,0,0,0,2024-06-04 11:41:25
5835,TX105835,user_4367,Buy Airtime,1191.72,Thika,Feature Phone,Airtel,individual,night,0,0,0,2024-06-22 14:59:24
5836,TX105836,user_8338,Buy Airtime,2499.29,Kisumu,iOS,Telkom Kenya,individual,morning,0,0,0,2024-06-08 18:01:44
5837,TX105837,user_4555,Send Money,643.57,Garissa,Android,Safaricom,individual,night,0,0,0,2024-06-11 15:36:47
5838,TX105838,user_6111,Buy Airtime,3571.67,Eldoret,iOS,Safaricom,agent,morning,0,0,0,2024-06-12 00:47:26
5839,TX105839,user_7752,Withdraw Cash,430.21,Nakuru,Android,Safaricom,individual,evening,0,0,0,2024-06-11 05:51:21
5840,TX105840,user_1445,Send Money,4595.4,Garissa,Android,Telkom Kenya,individual,afternoon,0,0,0,2024-06-18 16:45:09
5841,TX105841,user_7364,Deposit Cash,684.83,Mombasa,iOS,Telkom Kenya,agent,evening,0,0,0,2024-06-23 17:03:01
5842,TX105842,user_4626,Send Money,22041.35,Eldoret,Feature Phone,Telkom Kenya,individual,evening,0,0,0,2024-06-12 13:25:50
5843,TX105843,user_5016,Send Money,6073.94,Eldoret,Android,Safaricom,individual,evening,0,0,0,2024-06-20 17:43:21
5844,TX105844,user_4875,Send Money,1474.73,Thika,Feature Phone,Airtel,agent,morning,0,0,0,2024-06-16 18:23:57
5845,TX105845,user_6497,Pay Bill,1944.19,Garissa,iOS,Airtel,individual,afternoon,0,0,0,2024-06-01 04:54:48
5846,TX105846,user_7238,Withdraw Cash,1050.04,Eldoret,Android,Telkom Kenya,individual,evening,0,0,0,2024-06-02 12:39:45
5847,TX105847,user_1261,Lipa na M-Pesa,5100.23,Meru,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-27 14:56:07
5848,TX105848,user_5992,Buy Airtime,1677.23,Nairobi,iOS,Telkom Kenya,individual,night,0,0,0,2024-06-28 15:42:19
5849,TX105849,user_5025,Send Money,4925.39,Nairobi,Android,Airtel,individual,evening,0,0,0,2024-06-25 02:47:01
5850,TX105850,user_9283,Lipa na M-Pesa,65.01,Nakuru,iOS,Airtel,individual,morning,0,0,0,2024-06-27 16:35:21
5851,TX105851,user_5222,Pay Bill,510.1,Nairobi,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-08 12:10:49
5852,TX105852,user_5175,Lipa na M-Pesa,1589.31,Kisumu,Android,Safaricom,individual,morning,0,0,0,2024-06-05 23:17:03
5853,TX105853,user_4443,Send Money,403.58,Nyeri,Android,Airtel,individual,morning,0,0,0,2024-06-23 15:52:54
5854,TX105854,user_6011,Deposit Cash,3216.9,Kisumu,Android,Telkom Kenya,individual,afternoon,0,0,0,2024-06-02 07:57:37
5855,TX105855,user_1693,Withdraw Cash,182.59,Kisumu,iOS,Airtel,individual,night,0,0,0,2024-06-27 10:18:05
5856,TX105856,user_9347,Lipa na M-Pesa,6875.47,Nyeri,iOS,Safaricom,individual,morning,0,0,0,2024-06-04 02:44:08
5857,TX105857,user_2812,Send Money,5014.03,Nakuru,iOS,Safaricom,individual,evening,0,0,0,2024-06-25 01:37:52
5858,TX105858,user_6724,Send Money,852.86,Machakos,iOS,Airtel,individual,night,0,0,0,2024-06-14 00:48:41
5859,TX105859,user_2407,Buy Airtime,2314.36,Meru,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-03 07:27:54
5860,TX105860,user_9032,Deposit Cash,2103.99,Nyeri,iOS,Airtel,individual,evening,0,0,0,2024-06-20 09:41:01
5861,TX105861,user_2410,Buy Airtime,4516.72,Thika,iOS,Telkom Kenya,agent,night,0,0,0,2024-06-09 03:24:48
5862,TX105862,user_4497,Deposit Cash,1796.7,Garissa,iOS,Airtel,individual,night,0,0,0,2024-06-14 00:27:57
5863,TX105863,user_5372,Withdraw Cash,117.21,Garissa,Feature Phone,Safaricom,individual,afternoon,0,0,0,2024-06-25 10:44:48
5864,TX105864,user_8394,Buy Airtime,1119.45,Garissa,Feature Phone,Airtel,individual,evening,0,0,0,2024-06-16 00:17:27
5865,TX105865,user_1551,Withdraw Cash,2197.04,Eldoret,Android,Telkom Kenya,individual,evening,0,0,0,2024-06-28 02:19:24
5866,TX105866,user_5332,Pay Bill,12840.7,Mombasa,iOS,Telkom Kenya,individual,morning,0,0,0,2024-06-21 06:14:43
5867,TX105867,user_1997,Pay Bill,7454.88,Mombasa,Android,Safaricom,individual,night,0,0,0,2024-06-13 09:07:18
5868,TX105868,user_5076,Deposit Cash,700.59,Garissa,Android,Telkom Kenya,agent,evening,0,0,0,2024-06-01 12:46:42
5869,TX105869,user_7099,Deposit Cash,4496.57,Meru,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-18 18:34:36
5870,TX105870,user_6555,Buy Airtime,9666.49,Garissa,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-05 13:06:37
5871,TX105871,user_5052,Pay Bill,30.91,Meru,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-13 17:45:23
5872,TX105872,user_6303,Lipa na M-Pesa,4467.22,Garissa,Android,Telkom Kenya,individual,night,0,0,0,2024-06-26 05:04:46
5873,TX105873,user_9118,Lipa na M-Pesa,2152.33,Machakos,iOS,Airtel,individual,morning,0,0,1,2024-06-05 00:10:17
5874,TX105874,user_7102,Lipa na M-Pesa,3990.6,Kisumu,Feature Phone,Airtel,agent,afternoon,0,0,0,2024-06-08 00:26:53
5875,TX105875,user_6490,Pay Bill,3256.27,Nakuru,Feature Phone,Airtel,individual,evening,0,0,0,2024-06-05 02:25:09
5876,TX105876,user_9564,Lipa na M-Pesa,14621.77,Thika,Android,Airtel,individual,morning,0,0,0,2024-06-26 10:03:12
5877,TX105877,user_6616,Withdraw Cash,1192.88,Machakos,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-21 11:07:27
5878,TX105878,user_3248,Send Money,5398.57,Machakos,Android,Airtel,individual,afternoon,0,0,0,2024-06-21 02:48:59
5879,TX105879,user_1848,Deposit Cash,935.93,Meru,Android,Airtel,individual,morning,0,0,0,2024-06-05 15:59:25
5880,TX105880,user_7354,Buy Airtime,2002.02,Kisumu,Feature Phone,Safaricom,agent,afternoon,0,0,0,2024-06-21 19:19:45
5881,TX105881,user_9695,Withdraw Cash,12964.81,Eldoret,iOS,Airtel,individual,evening,0,0,0,2024-06-08 16:45:25
5882,TX105882,user_9070,Lipa na M-Pesa,5085.56,Thika,Feature Phone,Telkom Kenya,individual,evening,0,0,0,2024-06-24 10:18:49
5883,TX105883,user_9894,Send Money,1328.38,Eldoret,Android,Safaricom,individual,evening,0,0,0,2024-06-02 07:30:49
5884,TX105884,user_4625,Buy Airtime,3380.74,Meru,Android,Airtel,individual,afternoon,0,0,0,2024-06-18 04:09:05
5885,TX105885,user_1314,Withdraw Cash,178.39,Eldoret,iOS,Airtel,agent,afternoon,0,0,0,2024-06-28 11:37:14
5886,TX105886,user_3376,Buy Airtime,1084.25,Nakuru,Android,Telkom Kenya,individual,evening,0,0,0,2024-06-17 21:57:42
5887,TX105887,user_5378,Deposit Cash,4435.32,Meru,iOS,Safaricom,agent,evening,0,0,0,2024-06-19 08:53:05
5888,TX105888,user_9449,Pay Bill,2954.66,Garissa,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-24 06:42:51
5889,TX105889,user_1574,Lipa na M-Pesa,2219.91,Mombasa,iOS,Telkom Kenya,individual,morning,0,0,0,2024-06-07 11:28:22
5890,TX105890,user_6585,Withdraw Cash,4109.05,Mombasa,Android,Safaricom,individual,evening,0,0,0,2024-06-06 14:03:27
5891,TX105891,user_6492,Withdraw Cash,1778.91,Meru,Android,Telkom Kenya,agent,afternoon,0,0,0,2024-06-25 04:50:41
5892,TX105892,user_9949,Send Money,92.77,Nyeri,iOS,Safaricom,individual,morning,0,0,0,2024-06-08 00:01:25
5893,TX105893,user_3810,Send Money,2035.79,Eldoret,Feature Phone,Telkom Kenya,individual,afternoon,0,0,1,2024-06-02 07:18:51
5894,TX105894,user_9134,Send Money,8134.37,Nakuru,iOS,Safaricom,individual,afternoon,0,0,0,2024-06-01 01:28:29
5895,TX105895,user_6670,Buy Airtime,6797.78,Kisumu,Android,Airtel,individual,night,0,0,0,2024-06-12 02:42:58
5896,TX105896,user_8715,Lipa na M-Pesa,1840.77,Mombasa,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-29 19:04:40
5897,TX105897,user_7567,Buy Airtime,78.65,Meru,iOS,Telkom Kenya,individual,night,0,0,0,2024-06-26 04:28:45
5898,TX105898,user_4459,Lipa na M-Pesa,3540.06,Machakos,iOS,Telkom Kenya,individual,morning,1,0,0,2024-06-10 04:41:04
5899,TX105899,user_7117,Withdraw Cash,4730.87,Eldoret,iOS,Airtel,individual,afternoon,0,0,0,2024-06-21 05:16:01
5900,TX105900,user_4992,Buy Airtime,1219.7,Nairobi,Android,Airtel,individual,afternoon,0,1,0,2024-06-04 06:04:46
5901,TX105901,user_8837,Buy Airtime,2266.36,Thika,Android,Airtel,individual,evening,0,0,1,2024-06-21 17:13:46
5902,TX105902,user_1203,Buy Airtime,16837.0,Thika,Android,Safaricom,individual,afternoon,0,0,0,2024-06-21 05:30:59
5903,TX105903,user_3775,Pay Bill,3005.91,Mombasa,Feature Phone,Safaricom,individual,afternoon,0,0,0,2024-06-21 18:34:26
5904,TX105904,user_2992,Deposit Cash,1513.53,Mombasa,Feature Phone,Safaricom,agent,night,0,0,1,2024-06-07 10:35:38
5905,TX105905,user_3243,Lipa na M-Pesa,3456.21,Machakos,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-10 14:50:05
5906,TX105906,user_9498,Lipa na M-Pesa,694.67,Garissa,Android,Safaricom,individual,evening,0,0,1,2024-06-17 14:05:32
5907,TX105907,user_2687,Buy Airtime,777.73,Mombasa,Feature Phone,Telkom Kenya,individual,evening,0,0,0,2024-06-27 13:09:50
5908,TX105908,user_5109,Pay Bill,9062.42,Meru,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-28 16:42:35
5909,TX105909,user_2860,Buy Airtime,956.85,Nairobi,iOS,Telkom Kenya,agent,night,0,0,0,2024-06-21 22:36:11
5910,TX105910,user_6176,Lipa na M-Pesa,1302.73,Machakos,Android,Safaricom,individual,morning,0,0,0,2024-06-08 13:38:42
5911,TX105911,user_1722,Deposit Cash,2746.71,Meru,iOS,Airtel,individual,afternoon,0,0,0,2024-06-22 19:35:31
5912,TX105912,user_9971,Deposit Cash,8048.31,Mombasa,Android,Telkom Kenya,individual,night,0,0,0,2024-06-22 03:47:58
5913,TX105913,user_9720,Withdraw Cash,5322.57,Nakuru,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-28 16:44:49
5914,TX105914,user_5893,Pay Bill,156.7,Thika,Feature Phone,Safaricom,agent,afternoon,0,0,0,2024-06-26 19:42:36
5915,TX105915,user_1343,Deposit Cash,4133.51,Meru,iOS,Safaricom,individual,afternoon,0,0,0,2024-06-05 05:40:29
5916,TX105916,user_6398,Pay Bill,2454.56,Nairobi,iOS,Safaricom,individual,morning,0,0,0,2024-06-12 00:02:24
5917,TX105917,user_9400,Buy Airtime,2258.94,Mombasa,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-04 17:34:48
5918,TX105918,user_5736,Withdraw Cash,4116.78,Meru,iOS,Airtel,individual,afternoon,0,0,0,2024-06-24 12:35:07
5919,TX105919,user_4406,Lipa na M-Pesa,764.56,Eldoret,iOS,Safaricom,individual,afternoon,0,0,0,2024-06-07 08:17:40
5920,TX105920,user_1919,Deposit Cash,13962.8,Mombasa,Android,Safaricom,individual,night,0,0,0,2024-06-11 20:48:10
